Id,date,OT
4279,12/26/2016 7:00,6.823999882
4280,12/26/2016 8:00,7.175000191
4281,12/26/2016 9:00,8.37100029
4282,12/26/2016 10:00,6.541999817
4283,12/26/2016 11:00,6.472000122
4284,12/26/2016 12:00,4.43200016
4285,12/26/2016 13:00,4.854000092
4286,12/26/2016 14:00,3.588000059
4287,12/26/2016 15:00,3.868999958
4288,12/26/2016 16:00,4.150000095
4289,12/26/2016 17:00,5.065000057
4290,12/26/2016 18:00,6.964000225
4291,12/26/2016 19:00,7.668000221
4292,12/26/2016 20:00,7.386000156
4293,12/26/2016 21:00,7.879000187
4294,12/26/2016 22:00,7.668000221
4295,12/26/2016 23:00,8.159999847
4296,12/27/2016 0:00,6.330999851
4297,12/27/2016 1:00,6.683000088
4298,12/27/2016 2:00,7.105000019
4299,12/27/2016 3:00,6.40199995
4300,12/27/2016 4:00,5.697999954
4301,12/27/2016 5:00,5.205999851
4302,12/27/2016 6:00,6.40199995
4303,12/27/2016 7:00,7.034999847
4304,12/27/2016 8:00,7.668000221
4305,12/27/2016 9:00,8.159999847
4306,12/27/2016 10:00,7.456999779
4307,12/27/2016 11:00,7.809000015
4308,12/27/2016 12:00,8.37100029
4309,12/27/2016 13:00,8.442000389
4310,12/27/2016 14:00,10.19999981
4311,12/27/2016 15:00,8.722999573
4312,12/27/2016 16:00,9.848999977
4313,12/27/2016 17:00,9.286000252
4314,12/27/2016 18:00,8.230999947
4315,12/27/2016 19:00,8.37100029
4316,12/27/2016 20:00,7.879000187
4317,12/27/2016 21:00,7.386000156
4318,12/27/2016 22:00,8.37100029
4319,12/27/2016 23:00,8.020000458
4320,12/28/2016 0:00,6.261000156
4321,12/28/2016 1:00,6.472000122
4322,12/28/2016 2:00,5.979000092
4323,12/28/2016 3:00,6.472000122
4324,12/28/2016 4:00,6.612999916
4325,12/28/2016 5:00,5.346000195
4326,12/28/2016 6:00,6.40199995
4327,12/28/2016 7:00,5.276000023
4328,12/28/2016 8:00,6.752999783
4329,12/28/2016 9:00,6.541999817
4330,12/28/2016 10:00,5.979000092
4331,12/28/2016 11:00,7.105000019
4332,12/28/2016 12:00,7.52699995
4333,12/28/2016 13:00,8.86400032
4334,12/28/2016 14:00,9.918999672
4335,12/28/2016 15:00,7.668000221
4336,12/28/2016 16:00,7.737999916
4337,12/28/2016 17:00,9.00399971
4338,12/28/2016 18:00,9.215000153
4339,12/28/2016 19:00,9.286000252
4340,12/28/2016 20:00,9.355999947
4341,12/28/2016 21:00,9.074999809
4342,12/28/2016 22:00,9.074999809
4343,12/28/2016 23:00,7.879000187
4344,12/29/2016 0:00,7.175000191
4345,12/29/2016 1:00,7.315999985
4346,12/29/2016 2:00,8.230999947
4347,12/29/2016 3:00,8.300999641
4348,12/29/2016 4:00,8.934000015
4349,12/29/2016 5:00,7.879000187
4350,12/29/2016 6:00,7.456999779
4351,12/29/2016 7:00,7.597000122
4352,12/29/2016 8:00,8.230999947
4353,12/29/2016 9:00,8.442000389
4354,12/29/2016 10:00,7.809000015
4355,12/29/2016 11:00,8.159999847
4356,12/29/2016 12:00,7.597000122
4357,12/29/2016 13:00,7.597000122
4358,12/29/2016 14:00,9.215000153
4359,12/29/2016 15:00,8.37100029
4360,12/29/2016 16:00,8.090000153
4361,12/29/2016 17:00,9.00399971
4362,12/29/2016 18:00,9.425999641
4363,12/29/2016 19:00,9.074999809
4364,12/29/2016 20:00,8.722999573
4365,12/29/2016 21:00,8.230999947
4366,12/29/2016 22:00,8.020000458
4367,12/29/2016 23:00,7.034999847
4368,12/30/2016 0:00,6.612999916
4369,12/30/2016 1:00,6.612999916
4370,12/30/2016 2:00,6.40199995
4371,12/30/2016 3:00,5.768000126
4372,12/30/2016 4:00,5.416999817
4373,12/30/2016 5:00,5.065000057
4374,12/30/2016 6:00,5.697999954
4375,12/30/2016 7:00,4.923999786
4376,12/30/2016 8:00,4.43200016
4377,12/30/2016 9:00,5.486999989
4378,12/30/2016 10:00,6.964000225
4379,12/30/2016 11:00,7.948999882
4380,12/30/2016 12:00,8.86400032
4381,12/30/2016 13:00,11.81799984
4382,12/30/2016 14:00,13.15499973
4383,12/30/2016 15:00,12.38099957
4384,12/30/2016 16:00,12.10000038
4385,12/30/2016 17:00,11.88899994
4386,12/30/2016 18:00,10.97399998
4387,12/30/2016 19:00,10.69299984
4388,12/30/2016 20:00,10.19999981
4389,12/30/2016 21:00,10.90400028
4390,12/30/2016 22:00,10.90400028
4391,12/30/2016 23:00,11.25599957
4392,12/31/2016 0:00,10.90400028
4393,12/31/2016 1:00,10.90400028
4394,12/31/2016 2:00,10.90400028
4395,12/31/2016 3:00,10.90400028
4396,12/31/2016 4:00,10.90400028
4397,12/31/2016 5:00,10.90400028
4398,12/31/2016 6:00,10.90400028
4399,12/31/2016 7:00,10.90400028
4400,12/31/2016 8:00,10.90400028
4401,12/31/2016 9:00,10.90400028
4402,12/31/2016 10:00,10.90400028
4403,12/31/2016 11:00,10.90400028
4404,12/31/2016 12:00,10.90400028
4405,12/31/2016 13:00,10.90400028
4406,12/31/2016 14:00,10.90400028
4407,12/31/2016 15:00,10.90400028
4408,12/31/2016 16:00,10.90400028
4409,12/31/2016 17:00,10.90400028
4410,12/31/2016 18:00,10.90400028
4411,12/31/2016 19:00,10.90400028
4412,12/31/2016 20:00,10.90400028
4413,12/31/2016 21:00,10.90400028
4414,12/31/2016 22:00,10.90400028
4415,12/31/2016 23:00,10.90400028
4416,1/1/2017 0:00,10.19999981
4417,1/1/2017 1:00,10.06000042
4418,1/1/2017 2:00,9.918999672
4419,1/1/2017 3:00,9.215000153
4420,1/1/2017 4:00,10.13000011
4421,1/1/2017 5:00,9.777999878
4422,1/1/2017 6:00,10.13000011
4423,1/1/2017 7:00,11.32600021
4424,1/1/2017 8:00,10.13000011
4425,1/1/2017 9:00,10.27099991
4426,1/1/2017 10:00,9.98900032
4427,1/1/2017 11:00,12.02900028
4428,1/1/2017 12:00,11.88899994
4429,1/1/2017 13:00,14.63199997
4430,1/1/2017 14:00,16.67200089
4431,1/1/2017 15:00,15.47599983
4432,1/1/2017 16:00,13.50699997
4433,1/1/2017 17:00,13.22500038
4434,1/1/2017 18:00,12.7329998
4435,1/1/2017 19:00,12.52200031
4436,1/1/2017 20:00,12.6619997
4437,1/1/2017 21:00,14.14000034
4438,1/1/2017 22:00,14.21000004
4439,1/1/2017 23:00,13.71800041
4440,1/2/2017 0:00,14.42099953
4441,1/2/2017 1:00,14.77299976
4442,1/2/2017 2:00,14.84300041
4443,1/2/2017 3:00,13.57699966
4444,1/2/2017 4:00,12.8739996
4445,1/2/2017 5:00,13.22500038
4446,1/2/2017 6:00,12.80300045
4447,1/2/2017 7:00,13.43599987
4448,1/2/2017 8:00,10.62199974
4449,1/2/2017 9:00,9.708000183
4450,1/2/2017 10:00,10.69299984
4451,1/2/2017 11:00,9.637999535
4452,1/2/2017 12:00,11.5369997
4453,1/2/2017 13:00,13.9989996
4454,1/2/2017 14:00,13.08500004
4455,1/2/2017 15:00,13.36600018
4456,1/2/2017 16:00,13.78800011
4457,1/2/2017 17:00,13.78800011
4458,1/2/2017 18:00,13.43599987
4459,1/2/2017 19:00,13.01399994
4460,1/2/2017 20:00,13.8579998
4461,1/2/2017 21:00,13.29599953
4462,1/2/2017 22:00,13.29599953
4463,1/2/2017 23:00,13.29599953
4464,1/3/2017 0:00,13.36600018
4465,1/3/2017 1:00,12.38099957
4466,1/3/2017 2:00,12.38099957
4467,1/3/2017 3:00,11.5369997
4468,1/3/2017 4:00,12.23999977
4469,1/3/2017 5:00,11.32600021
4470,1/3/2017 6:00,11.88899994
4471,1/3/2017 7:00,10.62199974
4472,1/3/2017 8:00,10.76299953
4473,1/3/2017 9:00,10.69299984
4474,1/3/2017 10:00,10.48200035
4475,1/3/2017 11:00,11.32600021
4476,1/3/2017 12:00,11.25599957
4477,1/3/2017 13:00,11.39599991
4478,1/3/2017 14:00,12.10000038
4479,1/3/2017 15:00,11.67800045
4480,1/3/2017 16:00,11.67800045
4481,1/3/2017 17:00,12.80300045
4482,1/3/2017 18:00,13.8579998
4483,1/3/2017 19:00,14.35099983
4484,1/3/2017 20:00,14.21000004
4485,1/3/2017 21:00,13.78800011
4486,1/3/2017 22:00,12.45100021
4487,1/3/2017 23:00,12.45100021
4488,1/4/2017 0:00,12.59200001
4489,1/4/2017 1:00,12.38099957
4490,1/4/2017 2:00,12.45100021
4491,1/4/2017 3:00,12.38099957
4492,1/4/2017 4:00,13.29599953
4493,1/4/2017 5:00,14.27999973
4494,1/4/2017 6:00,12.94400024
4495,1/4/2017 7:00,12.45100021
4496,1/4/2017 8:00,12.23999977
4497,1/4/2017 9:00,12.52200031
4498,1/4/2017 10:00,12.10000038
4499,1/4/2017 11:00,14.14000034
4500,1/4/2017 12:00,12.31099987
4501,1/4/2017 13:00,12.17000008
4502,1/4/2017 14:00,13.78800011
4503,1/4/2017 15:00,10.62199974
4504,1/4/2017 16:00,10.48200035
4505,1/4/2017 17:00,11.18500042
4506,1/4/2017 18:00,8.86400032
4507,1/4/2017 19:00,10.13000011
4508,1/4/2017 20:00,9.355999947
4509,1/4/2017 21:00,6.823999882
4510,1/4/2017 22:00,6.190999985
4511,1/4/2017 23:00,5.416999817
4512,1/5/2017 0:00,4.854000092
4513,1/5/2017 1:00,4.854000092
4514,1/5/2017 2:00,4.78399992
4515,1/5/2017 3:00,4.923999786
4516,1/5/2017 4:00,5.768000126
4517,1/5/2017 5:00,6.261000156
4518,1/5/2017 6:00,5.979000092
4519,1/5/2017 7:00,5.135000229
4520,1/5/2017 8:00,5.276000023
4521,1/5/2017 9:00,5.205999851
4522,1/5/2017 10:00,4.712999821
4523,1/5/2017 11:00,4.501999855
4524,1/5/2017 12:00,4.290999889
4525,1/5/2017 13:00,4.712999821
4526,1/5/2017 14:00,6.472000122
4527,1/5/2017 15:00,6.050000191
4528,1/5/2017 16:00,6.823999882
4529,1/5/2017 17:00,5.90899992
4530,1/5/2017 18:00,5.346000195
4531,1/5/2017 19:00,6.964000225
4532,1/5/2017 20:00,4.994999886
4533,1/5/2017 21:00,6.40199995
4534,1/5/2017 22:00,5.486999989
4535,1/5/2017 23:00,5.065000057
4536,1/6/2017 0:00,3.588000059
4537,1/6/2017 1:00,2.39199996
4538,1/6/2017 2:00,4.150000095
4539,1/6/2017 3:00,4.010000229
4540,1/6/2017 4:00,4.290999889
4541,1/6/2017 5:00,2.743999958
4542,1/6/2017 6:00,3.657999992
4543,1/6/2017 7:00,2.954999924
4544,1/6/2017 8:00,6.261000156
4545,1/6/2017 9:00,6.541999817
4546,1/6/2017 10:00,6.683000088
4547,1/6/2017 11:00,7.034999847
4548,1/6/2017 12:00,3.938999891
4549,1/6/2017 13:00,5.55700016
4550,1/6/2017 14:00,4.290999889
4551,1/6/2017 15:00,7.105000019
4552,1/6/2017 16:00,4.854000092
4553,1/6/2017 17:00,5.90899992
4554,1/6/2017 18:00,6.612999916
4555,1/6/2017 19:00,6.472000122
4556,1/6/2017 20:00,6.683000088
4557,1/6/2017 21:00,8.442000389
4558,1/6/2017 22:00,6.40199995
4559,1/6/2017 23:00,6.40199995
4560,1/7/2017 0:00,8.86400032
4561,1/7/2017 1:00,9.145000458
4562,1/7/2017 2:00,5.486999989
4563,1/7/2017 3:00,6.894000053
4564,1/7/2017 4:00,7.948999882
4565,1/7/2017 5:00,6.330999851
4566,1/7/2017 6:00,7.597000122
4567,1/7/2017 7:00,9.00399971
4568,1/7/2017 8:00,5.55700016
4569,1/7/2017 9:00,5.205999851
4570,1/7/2017 10:00,5.416999817
4571,1/7/2017 11:00,6.050000191
4572,1/7/2017 12:00,6.261000156
4573,1/7/2017 13:00,6.472000122
4574,1/7/2017 14:00,6.823999882
4575,1/7/2017 15:00,6.190999985
4576,1/7/2017 16:00,6.752999783
4577,1/7/2017 17:00,4.994999886
4578,1/7/2017 18:00,5.135000229
4579,1/7/2017 19:00,6.050000191
4580,1/7/2017 20:00,6.050000191
4581,1/7/2017 21:00,5.276000023
4582,1/7/2017 22:00,5.205999851
4583,1/7/2017 23:00,6.261000156
4584,1/8/2017 0:00,5.90899992
4585,1/8/2017 1:00,6.964000225
4586,1/8/2017 2:00,6.964000225
4587,1/8/2017 3:00,6.752999783
4588,1/8/2017 4:00,6.612999916
4589,1/8/2017 5:00,6.472000122
4590,1/8/2017 6:00,6.752999783
4591,1/8/2017 7:00,6.472000122
4592,1/8/2017 8:00,4.361999989
4593,1/8/2017 9:00,4.854000092
4594,1/8/2017 10:00,5.205999851
4595,1/8/2017 11:00,7.386000156
4596,1/8/2017 12:00,7.879000187
4597,1/8/2017 13:00,6.119999886
4598,1/8/2017 14:00,7.668000221
4599,1/8/2017 15:00,6.40199995
4600,1/8/2017 16:00,6.261000156
4601,1/8/2017 17:00,7.386000156
4602,1/8/2017 18:00,7.948999882
4603,1/8/2017 19:00,7.245999813
4604,1/8/2017 20:00,9.215000153
4605,1/8/2017 21:00,8.722999573
4606,1/8/2017 22:00,9.918999672
4607,1/8/2017 23:00,9.496999741
4608,1/9/2017 0:00,9.425999641
4609,1/9/2017 1:00,9.777999878
4610,1/9/2017 2:00,10.3409996
4611,1/9/2017 3:00,10.55200005
4612,1/9/2017 4:00,9.496999741
4613,1/9/2017 5:00,9.708000183
4614,1/9/2017 6:00,9.074999809
4615,1/9/2017 7:00,9.567000389
4616,1/9/2017 8:00,9.777999878
4617,1/9/2017 9:00,10.48200035
4618,1/9/2017 10:00,10.55200005
4619,1/9/2017 11:00,10.13000011
4620,1/9/2017 12:00,10.48200035
4621,1/9/2017 13:00,10.19999981
4622,1/9/2017 14:00,10.69299984
4623,1/9/2017 15:00,9.777999878
4624,1/9/2017 16:00,10.13000011
4625,1/9/2017 17:00,8.512000084
4626,1/9/2017 18:00,8.512000084
4627,1/9/2017 19:00,8.512000084
4628,1/9/2017 20:00,8.512000084
4629,1/9/2017 21:00,8.512000084
4630,1/9/2017 22:00,9.848999977
4631,1/9/2017 23:00,9.98900032
4632,1/10/2017 0:00,10.13000011
4633,1/10/2017 1:00,10.13000011
4634,1/10/2017 2:00,10.13000011
4635,1/10/2017 3:00,10.06000042
4636,1/10/2017 4:00,8.652999878
4637,1/10/2017 5:00,7.668000221
4638,1/10/2017 6:00,7.52699995
4639,1/10/2017 7:00,7.245999813
4640,1/10/2017 8:00,7.948999882
4641,1/10/2017 9:00,8.86400032
4642,1/10/2017 10:00,7.668000221
4643,1/10/2017 11:00,8.37100029
4644,1/10/2017 12:00,8.37100029
4645,1/10/2017 13:00,8.159999847
4646,1/10/2017 14:00,8.793000221
4647,1/10/2017 15:00,8.020000458
4648,1/10/2017 16:00,7.52699995
4649,1/10/2017 17:00,7.315999985
4650,1/10/2017 18:00,6.472000122
4651,1/10/2017 19:00,5.90899992
4652,1/10/2017 20:00,6.119999886
4653,1/10/2017 21:00,6.050000191
4654,1/10/2017 22:00,6.40199995
4655,1/10/2017 23:00,6.612999916
4656,1/11/2017 0:00,7.668000221
4657,1/11/2017 1:00,7.456999779
4658,1/11/2017 2:00,7.315999985
4659,1/11/2017 3:00,6.683000088
4660,1/11/2017 4:00,5.135000229
4661,1/11/2017 5:00,5.627999783
4662,1/11/2017 6:00,5.90899992
4663,1/11/2017 7:00,6.119999886
4664,1/11/2017 8:00,5.697999954
4665,1/11/2017 9:00,5.979000092
4666,1/11/2017 10:00,5.979000092
4667,1/11/2017 11:00,7.105000019
4668,1/11/2017 12:00,6.752999783
4669,1/11/2017 13:00,7.315999985
4670,1/11/2017 14:00,7.386000156
4671,1/11/2017 15:00,8.090000153
4672,1/11/2017 16:00,7.879000187
4673,1/11/2017 17:00,8.020000458
4674,1/11/2017 18:00,9.215000153
4675,1/11/2017 19:00,9.355999947
4676,1/11/2017 20:00,9.215000153
4677,1/11/2017 21:00,9.425999641
4678,1/11/2017 22:00,9.355999947
4679,1/11/2017 23:00,9.355999947
4680,1/12/2017 0:00,10.13000011
4681,1/12/2017 1:00,9.496999741
4682,1/12/2017 2:00,9.637999535
4683,1/12/2017 3:00,9.98900032
4684,1/12/2017 4:00,10.41100025
4685,1/12/2017 5:00,9.215000153
4686,1/12/2017 6:00,8.512000084
4687,1/12/2017 7:00,8.442000389
4688,1/12/2017 8:00,8.020000458
4689,1/12/2017 9:00,7.105000019
4690,1/12/2017 10:00,7.245999813
4691,1/12/2017 11:00,7.597000122
4692,1/12/2017 12:00,6.541999817
4693,1/12/2017 13:00,6.823999882
4694,1/12/2017 14:00,8.652999878
4695,1/12/2017 15:00,8.020000458
4696,1/12/2017 16:00,7.809000015
4697,1/12/2017 17:00,7.668000221
4698,1/12/2017 18:00,8.020000458
4699,1/12/2017 19:00,9.567000389
4700,1/12/2017 20:00,9.567000389
4701,1/12/2017 21:00,9.215000153
4702,1/12/2017 22:00,9.145000458
4703,1/12/2017 23:00,9.777999878
4704,1/13/2017 0:00,9.145000458
4705,1/13/2017 1:00,7.948999882
4706,1/13/2017 2:00,7.948999882
4707,1/13/2017 3:00,8.300999641
4708,1/13/2017 4:00,7.386000156
4709,1/13/2017 5:00,8.159999847
4710,1/13/2017 6:00,8.159999847
4711,1/13/2017 7:00,5.839000225
4712,1/13/2017 8:00,6.050000191
4713,1/13/2017 9:00,6.190999985
4714,1/13/2017 10:00,5.065000057
4715,1/13/2017 11:00,5.768000126
4716,1/13/2017 12:00,5.839000225
4717,1/13/2017 13:00,7.105000019
4718,1/13/2017 14:00,10.27099991
4719,1/13/2017 15:00,9.074999809
4720,1/13/2017 16:00,9.355999947
4721,1/13/2017 17:00,10.97399998
4722,1/13/2017 18:00,10.97399998
4723,1/13/2017 19:00,10.48200035
4724,1/13/2017 20:00,10.76299953
4725,1/13/2017 21:00,10.13000011
4726,1/13/2017 22:00,8.722999573
4727,1/13/2017 23:00,7.879000187
4728,1/14/2017 0:00,7.879000187
4729,1/14/2017 1:00,7.175000191
4730,1/14/2017 2:00,6.261000156
4731,1/14/2017 3:00,6.40199995
4732,1/14/2017 4:00,5.839000225
4733,1/14/2017 5:00,5.979000092
4734,1/14/2017 6:00,6.261000156
4735,1/14/2017 7:00,5.697999954
4736,1/14/2017 8:00,6.050000191
4737,1/14/2017 9:00,5.90899992
4738,1/14/2017 10:00,5.346000195
4739,1/14/2017 11:00,7.52699995
4740,1/14/2017 12:00,7.034999847
4741,1/14/2017 13:00,7.105000019
4742,1/14/2017 14:00,8.512000084
4743,1/14/2017 15:00,7.668000221
4744,1/14/2017 16:00,7.737999916
4745,1/14/2017 17:00,8.090000153
4746,1/14/2017 18:00,7.034999847
4747,1/14/2017 19:00,6.119999886
4748,1/14/2017 20:00,5.416999817
4749,1/14/2017 21:00,5.205999851
4750,1/14/2017 22:00,4.994999886
4751,1/14/2017 23:00,5.697999954
4752,1/15/2017 0:00,5.416999817
4753,1/15/2017 1:00,5.205999851
4754,1/15/2017 2:00,4.78399992
4755,1/15/2017 3:00,5.205999851
4756,1/15/2017 4:00,4.994999886
4757,1/15/2017 5:00,4.643000126
4758,1/15/2017 6:00,4.854000092
4759,1/15/2017 7:00,4.712999821
4760,1/15/2017 8:00,4.501999855
4761,1/15/2017 9:00,4.221000195
4762,1/15/2017 10:00,4.712999821
4763,1/15/2017 11:00,5.979000092
4764,1/15/2017 12:00,5.90899992
4765,1/15/2017 13:00,6.330999851
4766,1/15/2017 14:00,7.315999985
4767,1/15/2017 15:00,7.456999779
4768,1/15/2017 16:00,7.52699995
4769,1/15/2017 17:00,7.597000122
4770,1/15/2017 18:00,8.512000084
4771,1/15/2017 19:00,8.512000084
4772,1/15/2017 20:00,7.668000221
4773,1/15/2017 21:00,6.752999783
4774,1/15/2017 22:00,6.541999817
4775,1/15/2017 23:00,6.472000122
4776,1/16/2017 0:00,5.205999851
4777,1/16/2017 1:00,5.697999954
4778,1/16/2017 2:00,4.78399992
4779,1/16/2017 3:00,4.290999889
4780,1/16/2017 4:00,4.290999889
4781,1/16/2017 5:00,4.221000195
4782,1/16/2017 6:00,4.501999855
4783,1/16/2017 7:00,4.854000092
4784,1/16/2017 8:00,4.854000092
4785,1/16/2017 9:00,4.501999855
4786,1/16/2017 10:00,5.416999817
4787,1/16/2017 11:00,7.105000019
4788,1/16/2017 12:00,6.894000053
4789,1/16/2017 13:00,7.105000019
4790,1/16/2017 14:00,8.652999878
4791,1/16/2017 15:00,8.020000458
4792,1/16/2017 16:00,7.668000221
4793,1/16/2017 17:00,7.315999985
4794,1/16/2017 18:00,8.300999641
4795,1/16/2017 19:00,7.737999916
4796,1/16/2017 20:00,6.541999817
4797,1/16/2017 21:00,6.119999886
4798,1/16/2017 22:00,5.90899992
4799,1/16/2017 23:00,5.768000126
4800,1/17/2017 0:00,5.627999783
4801,1/17/2017 1:00,5.486999989
4802,1/17/2017 2:00,5.135000229
4803,1/17/2017 3:00,4.854000092
4804,1/17/2017 4:00,4.78399992
4805,1/17/2017 5:00,5.55700016
4806,1/17/2017 6:00,4.854000092
4807,1/17/2017 7:00,5.065000057
4808,1/17/2017 8:00,5.627999783
4809,1/17/2017 9:00,5.839000225
4810,1/17/2017 10:00,6.050000191
4811,1/17/2017 11:00,6.964000225
4812,1/17/2017 12:00,7.668000221
4813,1/17/2017 13:00,8.020000458
4814,1/17/2017 14:00,8.159999847
4815,1/17/2017 15:00,8.300999641
4816,1/17/2017 16:00,8.159999847
4817,1/17/2017 17:00,8.159999847
4818,1/17/2017 18:00,9.777999878
4819,1/17/2017 19:00,9.98900032
4820,1/17/2017 20:00,10.27099991
4821,1/17/2017 21:00,10.62199974
4822,1/17/2017 22:00,9.708000183
4823,1/17/2017 23:00,9.637999535
4824,1/18/2017 0:00,9.215000153
4825,1/18/2017 1:00,9.848999977
4826,1/18/2017 2:00,10.83300018
4827,1/18/2017 3:00,10.62199974
4828,1/18/2017 4:00,10.06000042
4829,1/18/2017 5:00,9.286000252
4830,1/18/2017 6:00,9.355999947
4831,1/18/2017 7:00,8.934000015
4832,1/18/2017 8:00,9.074999809
4833,1/18/2017 9:00,9.286000252
4834,1/18/2017 10:00,8.37100029
4835,1/18/2017 11:00,8.722999573
4836,1/18/2017 12:00,8.512000084
4837,1/18/2017 13:00,8.230999947
4838,1/18/2017 14:00,8.020000458
4839,1/18/2017 15:00,7.52699995
4840,1/18/2017 16:00,6.964000225
4841,1/18/2017 17:00,7.456999779
4842,1/18/2017 18:00,7.105000019
4843,1/18/2017 19:00,6.964000225
4844,1/18/2017 20:00,6.612999916
4845,1/18/2017 21:00,6.330999851
4846,1/18/2017 22:00,6.683000088
4847,1/18/2017 23:00,6.823999882
4848,1/19/2017 0:00,7.315999985
4849,1/19/2017 1:00,6.40199995
4850,1/19/2017 2:00,6.823999882
4851,1/19/2017 3:00,7.034999847
4852,1/19/2017 4:00,7.668000221
4853,1/19/2017 5:00,8.722999573
4854,1/19/2017 6:00,10.41100025
4855,1/19/2017 7:00,9.355999947
4856,1/19/2017 8:00,11.04399967
4857,1/19/2017 9:00,10.41100025
4858,1/19/2017 10:00,9.355999947
4859,1/19/2017 11:00,10.48200035
4860,1/19/2017 12:00,10.90400028
4861,1/19/2017 13:00,10.13000011
4862,1/19/2017 14:00,9.074999809
4863,1/19/2017 15:00,7.879000187
4864,1/19/2017 16:00,9.637999535
4865,1/19/2017 17:00,7.809000015
4866,1/19/2017 18:00,6.894000053
4867,1/19/2017 19:00,9.145000458
4868,1/19/2017 20:00,9.286000252
4869,1/19/2017 21:00,9.848999977
4870,1/19/2017 22:00,7.668000221
4871,1/19/2017 23:00,7.668000221
4872,1/20/2017 0:00,6.964000225
4873,1/20/2017 1:00,7.245999813
4874,1/20/2017 2:00,5.55700016
4875,1/20/2017 3:00,4.643000126
4876,1/20/2017 4:00,4.923999786
4877,1/20/2017 5:00,6.330999851
4878,1/20/2017 6:00,6.330999851
4879,1/20/2017 7:00,6.050000191
4880,1/20/2017 8:00,5.276000023
4881,1/20/2017 9:00,5.839000225
4882,1/20/2017 10:00,4.712999821
4883,1/20/2017 11:00,7.034999847
4884,1/20/2017 12:00,5.90899992
4885,1/20/2017 13:00,5.768000126
4886,1/20/2017 14:00,9.355999947
4887,1/20/2017 15:00,6.823999882
4888,1/20/2017 16:00,7.668000221
4889,1/20/2017 17:00,7.737999916
4890,1/20/2017 18:00,7.597000122
4891,1/20/2017 19:00,7.668000221
4892,1/20/2017 20:00,6.541999817
4893,1/20/2017 21:00,7.52699995
4894,1/20/2017 22:00,6.330999851
4895,1/20/2017 23:00,5.979000092
4896,1/21/2017 0:00,6.612999916
4897,1/21/2017 1:00,6.119999886
4898,1/21/2017 2:00,5.697999954
4899,1/21/2017 3:00,5.55700016
4900,1/21/2017 4:00,6.40199995
4901,1/21/2017 5:00,6.330999851
4902,1/21/2017 6:00,6.119999886
4903,1/21/2017 7:00,5.839000225
4904,1/21/2017 8:00,6.119999886
4905,1/21/2017 9:00,7.737999916
4906,1/21/2017 10:00,7.456999779
4907,1/21/2017 11:00,8.934000015
4908,1/21/2017 12:00,6.752999783
4909,1/21/2017 13:00,7.597000122
4910,1/21/2017 14:00,10.76299953
4911,1/21/2017 15:00,9.567000389
4912,1/21/2017 16:00,9.496999741
4913,1/21/2017 17:00,9.848999977
4914,1/21/2017 18:00,10.69299984
4915,1/21/2017 19:00,9.848999977
4916,1/21/2017 20:00,9.98900032
4917,1/21/2017 21:00,9.848999977
4918,1/21/2017 22:00,9.777999878
4919,1/21/2017 23:00,9.567000389
4920,1/22/2017 0:00,8.934000015
4921,1/22/2017 1:00,7.668000221
4922,1/22/2017 2:00,8.442000389
4923,1/22/2017 3:00,8.159999847
4924,1/22/2017 4:00,8.722999573
4925,1/22/2017 5:00,8.512000084
4926,1/22/2017 6:00,8.090000153
4927,1/22/2017 7:00,8.230999947
4928,1/22/2017 8:00,7.456999779
4929,1/22/2017 9:00,7.034999847
4930,1/22/2017 10:00,5.979000092
4931,1/22/2017 11:00,7.597000122
4932,1/22/2017 12:00,7.52699995
4933,1/22/2017 13:00,8.300999641
4934,1/22/2017 14:00,11.18500042
4935,1/22/2017 15:00,11.5369997
4936,1/22/2017 16:00,9.98900032
4937,1/22/2017 17:00,9.215000153
4938,1/22/2017 18:00,9.286000252
4939,1/22/2017 19:00,8.652999878
4940,1/22/2017 20:00,8.159999847
4941,1/22/2017 21:00,7.245999813
4942,1/22/2017 22:00,6.964000225
4943,1/22/2017 23:00,7.809000015
4944,1/23/2017 0:00,6.752999783
4945,1/23/2017 1:00,6.119999886
4946,1/23/2017 2:00,6.261000156
4947,1/23/2017 3:00,4.712999821
4948,1/23/2017 4:00,4.854000092
4949,1/23/2017 5:00,4.643000126
4950,1/23/2017 6:00,3.305999994
4951,1/23/2017 7:00,4.501999855
4952,1/23/2017 8:00,4.150000095
4953,1/23/2017 9:00,4.43200016
4954,1/23/2017 10:00,4.43200016
4955,1/23/2017 11:00,6.330999851
4956,1/23/2017 12:00,5.697999954
4957,1/23/2017 13:00,6.190999985
4958,1/23/2017 14:00,8.230999947
4959,1/23/2017 15:00,6.823999882
4960,1/23/2017 16:00,6.823999882
4961,1/23/2017 17:00,7.315999985
4962,1/23/2017 18:00,6.823999882
4963,1/23/2017 19:00,6.472000122
4964,1/23/2017 20:00,5.486999989
4965,1/23/2017 21:00,4.994999886
4966,1/23/2017 22:00,4.712999821
4967,1/23/2017 23:00,4.501999855
4968,1/24/2017 0:00,4.290999889
4969,1/24/2017 1:00,4.361999989
4970,1/24/2017 2:00,4.221000195
4971,1/24/2017 3:00,4.150000095
4972,1/24/2017 4:00,3.938999891
4973,1/24/2017 5:00,4.221000195
4974,1/24/2017 6:00,3.799000025
4975,1/24/2017 7:00,3.799000025
4976,1/24/2017 8:00,2.884000063
4977,1/24/2017 9:00,3.377000093
