date,0,1,2,3,4,5,6,OT
1994/12/10 0:00,,,0.727802,,0.120165,,,
1994/12/11 0:00,,,0.726744,,0.120171,,,
1994/12/12 0:00,,,,,0.120162,,,
1994/12/13 0:00,,,,,0.120146,,,
1994/12/14 0:00,,,,,0.120159,,,
1994/12/15 0:00,,,,,0.120161,,,
1994/12/16 0:00,,,,,,,,
1994/12/17 0:00,,,,,,,,
1994/12/18 0:00,,,,0.694203,,,,
1994/12/19 0:00,,,,0.693674,,,,
1994/12/20 0:00,,,,0.691324,,,,
1994/12/21 0:00,,,,0.690703,,,,
1994/12/22 0:00,,,,0.696233,,,,
1994/12/23 0:00,,,,0.694493,,,,
1994/12/24 0:00,,,,0.697934,,,,
1994/12/25 0:00,,,,0.694782,,,,
1994/12/26 0:00,,,,0.695265,,,,
1994/12/27 0:00,,,,0.695314,,,,
1994/12/28 0:00,,,0.723851,0.689845,,,,
1994/12/29 0:00,,1.665,0.724113,0.68465,,,,
1994/12/30 0:00,,1.6574,0.72448,0.685401,,,,0.678
1994/12/31 0:00,,1.667,0.726216,0.679394,,,,0.678
1995/1/1 0:00,,1.6885,0.728014,0.682128,,,,0.6775
1995/1/2 0:00,,1.687,0.726639,0.685401,,,,0.6745
1995/1/3 0:00,,1.6885,0.727537,0.682361,,,,0.6757
1995/1/4 0:00,,1.684,0.728332,0.684838,,,,0.673
1995/1/5 0:00,,1.6881,0.728014,0.68975,,0.008843,,0.6724
1995/1/6 0:00,,1.6935,0.729661,0.684885,,0.008781,,0.6697
1995/1/7 0:00,,1.6882,0.73046,0.679348,,0.00879,,0.6655
1995/1/8 0:00,,1.6765,0.729501,0.675539,,0.00863,,0.663
1995/1/9 0:00,,1.6745,,0.674218,,0.0086,,0.6592
1995/1/10 0:00,,1.675,,0.674992,,0.008611,,0.6557
1995/1/11 0:00,,1.6761,,0.678887,,0.008661,,0.6523
1995/1/12 0:00,,1.6776,,0.677736,,0.00863,0.683293,0.6534
1995/1/13 0:00,,1.6744,,0.671141,,0.008645,,0.6478
1995/1/14 0:00,0.7366,1.6779,,0.673854,,0.008632,,
1995/1/15 0:00,,1.6729,0.722961,0.666889,,0.008624,,
1995/1/16 0:00,,1.6628,0.722126,,,0.008565,,
1995/1/17 0:00,,1.6292,0.721241,,,0.008492,,
1995/1/18 0:00,,1.6275,0.721761,,,0.008475,,
1995/1/19 0:00,,1.621,0.723956,,,0.008451,,
1995/1/20 0:00,,1.6388,0.723589,,,0.008448,,
1995/1/21 0:00,,1.6348,0.719891,,,0.008441,,
1995/1/22 0:00,,1.6283,0.724743,,,0.00845,,
1995/1/23 0:00,,1.625,0.723851,,,0.008385,,
1995/1/24 0:00,,1.6008,0.720929,,,0.008428,,
1995/1/25 0:00,,,0.720721,,,0.008446,,
1995/1/26 0:00,,,0.717978,,,0.008673,,
1995/1/27 0:00,,,0.71772,,,0.008632,,
1995/1/28 0:00,,,0.717772,,,0.008605,,
1995/1/29 0:00,,,0.718081,,,0.008637,,
1995/1/30 0:00,,,0.719062,,,0.008493,,
1995/1/31 0:00,,,0.719269,,,0.008489,,
1995/2/1 0:00,,,0.720098,,,0.008488,,
1995/2/2 0:00,,,0.716794,,,0.008442,,
1995/2/3 0:00,,,0.717412,,,0.008469,,
1995/2/4 0:00,,,0.716589,,,,,
1995/2/5 0:00,,,0.716949,,,,,
1995/2/6 0:00,,,0.718546,,0.120207,,,
1995/2/7 0:00,,,0.716794,,0.120207,,,
1995/2/8 0:00,,,0.718546,,0.120204,,,
1995/2/9 0:00,,,0.720565,,0.120214,,,
1995/2/10 0:00,,,0.719942,,0.120215,,0.660066,
1995/2/11 0:00,,,0.722282,,0.120217,,0.659631,
1995/2/12 0:00,,,0.7227,,0.120208,,0.658979,
1995/2/13 0:00,,,0.721605,,0.120205,,0.658328,
1995/2/14 0:00,,,0.72338,,0.120215,,0.660066,
1995/2/15 0:00,,,0.722282,0.671817,0.12022,,0.665336,
1995/2/16 0:00,,,0.721917,0.676865,0.120211,,0.66357,
1995/2/17 0:00,,,0.718391,0.67981,0.120208,,0.661376,
1995/2/18 0:00,,,0.717618,0.682035,0.12022,,0.660939,
1995/2/19 0:00,,,0.718288,0.689941,0.12022,,0.66313,
1995/2/20 0:00,,,0.718701,0.690608,0.120234,,0.661813,
1995/2/21 0:00,,,0.720046,,0.120228,,0.659413,
1995/2/22 0:00,,,0.718856,,0.120231,,0.658545,
1995/2/23 0:00,,,0.719321,,0.120244,,,
1995/2/24 0:00,,,0.719942,,0.120252,,,
1995/2/25 0:00,,,0.719269,,0.120259,,,
1995/2/26 0:00,,,0.720721,,0.120263,,0.660502,
1995/2/27 0:00,,,0.722439,,0.120265,,,
1995/2/28 0:00,,,0.722596,,0.120265,,,
1995/3/1 0:00,,,0.722126,,0.120262,,,
1995/3/2 0:00,,,0.72338,,0.120266,,,
1995/3/3 0:00,,,0.725111,,,,,0.6425
1995/3/4 0:00,,,0.727431,,,,,0.6427
1995/3/5 0:00,,,0.729235,,,,,0.6415
1995/3/6 0:00,,,0.728969,,,,,0.637
1995/3/7 0:00,,,,,0.120272,,,0.641
1995/3/8 0:00,,,,,0.120337,,,0.6415
1995/3/9 0:00,,,,,0.120278,,,0.6443
1995/3/10 0:00,,,,,0.120286,,,0.646
1995/3/11 0:00,,,,,0.120291,,,0.6459
1995/3/12 0:00,,,,,0.12028,,,0.6445
1995/3/13 0:00,0.7386,,,,0.120276,,,0.645
1995/3/14 0:00,0.7325,,,,0.12028,,,0.6412
1995/3/15 0:00,0.7295,,,,0.120286,,,0.641
1995/3/16 0:00,0.723,,,,0.120291,,,0.6365
1995/3/17 0:00,0.706,,,,0.120337,0.008284,,0.6255
1995/3/18 0:00,0.7015,,,,0.120285,0.008219,,0.6225
1995/3/19 0:00,0.7,,,,0.120289,0.008215,,0.621
1995/3/20 0:00,0.691,1.6548,,,0.120288,0.008205,,0.6233
1995/3/21 0:00,0.7025,1.6756,,,0.120294,0.008354,,
1995/3/22 0:00,0.704,1.6721,,,0.120291,0.008297,,
1995/3/23 0:00,0.7008,1.6655,,,0.120285,0.008286,,
1995/3/24 0:00,0.703,1.6786,,,0.120288,0.008306,,
1995/3/25 0:00,0.712,1.6763,,,0.120295,0.008262,,
1995/3/26 0:00,0.7045,1.6832,,,0.120299,0.008208,,
1995/3/27 0:00,0.703,1.6775,,,0.120305,0.008159,,
1995/3/28 0:00,0.6978,1.692,,0.711744,0.120308,0.00812,,
1995/3/29 0:00,0.694,1.6905,,0.716435,0.120312,,,
1995/3/30 0:00,0.697,1.6893,,0.718804,0.120318,,,0.6275
1995/3/31 0:00,0.6935,1.7035,,0.714388,,,,0.6245
1995/4/1 0:00,0.6962,,,0.715564,,,,0.6255
1995/4/2 0:00,0.696,,,0.710985,,,,0.6245
1995/4/3 0:00,0.6989,,,0.709421,,,,0.6274
1995/4/4 0:00,0.699,,,0.712504,0.120331,,,0.628
1995/4/5 0:00,0.6892,,,0.712099,0.120333,,,0.622
1995/4/6 0:00,0.6882,,,0.710076,0.120333,,,0.6207
1995/4/7 0:00,0.699,,,0.705119,0.120334,,,0.6255
1995/4/8 0:00,0.6938,,,0.711491,0.120336,,,0.6233
1995/4/9 0:00,0.6865,,,0.710581,0.120337,,,0.619
1995/4/10 0:00,0.6835,,,0.705219,0.120336,,,0.6182
1995/4/11 0:00,,,,0.701508,0.120343,,,0.6164
1995/4/12 0:00,,,,0.697837,,,,0.6092
1995/4/13 0:00,,,,0.697788,,,,0.6067
1995/4/14 0:00,,,,0.700035,,,,
1995/4/15 0:00,0.6732,,,0.69891,,,,
1995/4/16 0:00,0.6712,1.6585,0.702741,0.694927,,,,
1995/4/17 0:00,0.6705,1.6472,0.703087,0.688468,,,,
1995/4/18 0:00,0.6675,1.6528,0.703037,0.686342,,,,
1995/4/19 0:00,,1.6495,0.702149,0.691563,,,,
1995/4/20 0:00,,1.6552,0.702198,0.697593,,,,
1995/4/21 0:00,,1.6501,0.703829,0.697691,,,,0.596
1995/4/22 0:00,,1.6333,0.703631,0.699056,,,,
1995/4/23 0:00,,,0.702395,0.693722,,,,
1995/4/24 0:00,,,0.70279,0.697204,,,,
1995/4/25 0:00,,,0.702001,0.694734,,,,
1995/4/26 0:00,0.653,,0.697934,0.700378,,,,
1995/4/27 0:00,0.6523,,0.697107,0.69541,,,,
1995/4/28 0:00,0.6565,,0.696185,0.697447,,,,
1995/4/29 0:00,0.6558,,0.696621,0.697058,,,,
1995/4/30 0:00,0.6559,,0.696573,0.697253,,,,
1995/5/1 0:00,0.654,,0.694541,0.690894,,,,
1995/5/2 0:00,0.6517,,0.696136,0.686907,,,,
1995/5/3 0:00,0.6515,,0.699888,0.684463,,,0.59312,0.5803
1995/5/4 0:00,0.65,,0.701508,0.681663,,,0.588408,0.577
1995/5/5 0:00,0.6418,,0.701066,0.675539,,,0.581058,0.569
1995/5/6 0:00,0.6347,,0.698812,0.676133,,,0.568505,0.5655
1995/5/7 0:00,,,0.699447,0.677277,,,0.575043,0.5692
1995/5/8 0:00,,,0.69847,0.678794,,,0.560538,0.5668
1995/5/9 0:00,,,0.701508,0.677369,0.120337,,0.563698,0.5725
1995/5/10 0:00,,,0.697107,0.678242,,,0.556793,0.5705
1995/5/11 0:00,,,0.696282,0.677277,,,0.564334,0.573
1995/5/12 0:00,,,0.696961,0.6744,,,,0.577
1995/5/13 0:00,,,0.695943,0.669658,,,,0.5787
1995/5/14 0:00,,,0.696088,0.66778,,,,0.5883
1995/5/15 0:00,,,0.694927,0.667423,,,,0.585
1995/5/16 0:00,,,0.692665,0.672902,,,,0.5815
1995/5/17 0:00,,,0.689275,0.680226,,,,0.5822
1995/5/18 0:00,,,0.687002,0.692089,,,,0.581
1995/5/19 0:00,,,0.68975,0.685636,0.120337,,,0.586
1995/5/20 0:00,,,0.687521,0.68975,0.120337,,,0.5933
1995/5/21 0:00,,,0.686436,0.683854,0.120337,,,0.594
1995/5/22 0:00,,,0.6832,0.681524,0.120337,,,0.588
1995/5/23 0:00,,,0.686719,0.674764,0.120337,,,0.5865
1995/5/24 0:00,,,0.688279,0.678887,0.120788,,,0.5915
1995/5/25 0:00,,,0.689085,0.680782,0.120337,,,0.5863
1995/5/26 0:00,,,0.691037,0.685401,0.120337,,,0.5875
1995/5/27 0:00,,1.6545,0.695024,0.690942,0.120337,0.00811,,0.5863
1995/5/28 0:00,,1.6475,0.700035,0.687002,0.120344,0.008048,,0.5823
1995/5/29 0:00,,1.6338,0.69667,0.682454,0.120627,0.008046,,0.5837
1995/5/30 0:00,,1.623,0.699545,0.682594,0.120337,0.008099,,0.591
1995/5/31 0:00,,1.6324,0.696233,0.683387,0.120337,,,0.587
1995/6/1 0:00,,1.6379,0.695265,0.68918,0.120337,,0.604778,0.5842
1995/6/2 0:00,,1.6345,0.692953,0.682361,0.120343,,0.602047,0.5824
1995/6/3 0:00,,1.6312,0.694203,0.678841,0.120337,,0.600601,0.5795
1995/6/4 0:00,,1.6395,0.696621,0.680735,0.120337,0.007915,0.607165,0.5793
1995/6/5 0:00,,1.6355,0.702494,,0.120337,0.007921,0.613874,0.5852
1995/6/6 0:00,,1.6363,0.703977,,0.120349,0.007829,0.606796,
1995/6/7 0:00,,1.647,0.701951,,0.120337,0.007757,0.604595,
1995/6/8 0:00,,1.6455,0.703334,,0.120337,0.007803,0.612182,
1995/6/9 0:00,,1.6484,0.702642,,0.120351,0.007775,0.611808,
1995/6/10 0:00,,1.6448,0.703977,,0.120337,0.00783,0.615764,
1995/6/11 0:00,,1.6453,0.702445,,0.120337,0.007929,0.617284,
1995/6/12 0:00,,1.6472,0.701754,,0.120337,0.007976,0.619579,
1995/6/13 0:00,,1.6525,0.704871,,0.120337,0.007933,0.610128,
1995/6/14 0:00,,1.646,0.703136,,0.120337,,,
1995/6/15 0:00,,1.645,0.70497,,0.12035,,,
1995/6/16 0:00,,1.6325,0.70497,,0.120221,,,0.578
1995/6/17 0:00,,,0.707064,,0.120337,,,0.5796
1995/6/18 0:00,,,0.707214,,0.120337,,,0.5832
1995/6/19 0:00,,,0.71048,,0.120337,,,
1995/6/20 0:00,0.6695,,0.708567,,0.120337,,,
1995/6/21 0:00,0.676,,0.70922,,0.120337,,,
1995/6/22 0:00,0.67,1.6682,0.707314,,0.120773,,,
1995/6/23 0:00,0.6715,1.6743,0.705965,,0.120337,,,
1995/6/24 0:00,0.6637,1.6711,0.704771,,0.120337,,,
1995/6/25 0:00,0.6626,1.6678,0.705219,,0.120337,,,
1995/6/26 0:00,0.6645,,0.705119,,0.120337,,,
1995/6/27 0:00,0.6655,,0.703235,,0.120337,,,
1995/6/28 0:00,0.6716,,0.704325,,0.120337,,,
1995/6/29 0:00,0.67,,0.709069,,0.120337,,0.625,
1995/6/30 0:00,0.6742,,0.708215,,0.120337,,0.625391,
1995/7/1 0:00,0.674,,0.706864,,0.120337,,0.628931,
1995/7/2 0:00,0.6631,,0.702988,,0.120337,,0.622278,
1995/7/3 0:00,0.6613,,0.705219,,0.120773,,0.618812,
1995/7/4 0:00,0.659,,0.705467,,0.120337,,0.616333,
1995/7/5 0:00,0.6553,,0.704473,0.652869,0.120337,,0.615195,
1995/7/6 0:00,0.6568,,,0.653509,0.120773,,,
1995/7/7 0:00,0.6595,,,0.654236,0.120337,,,
1995/7/8 0:00,0.6597,,,0.653723,0.120337,,,
1995/7/9 0:00,0.657,,,0.662076,0.120337,,,
1995/7/10 0:00,0.655,,,0.66107,0.120337,,,
1995/7/11 0:00,0.6565,,,0.659805,0.120337,,,
1995/7/12 0:00,0.6553,,,0.661244,0.120337,,,
1995/7/13 0:00,0.647,,,0.670017,0.120337,,,
1995/7/14 0:00,,,,0.669792,0.120337,,,
1995/7/15 0:00,,,,0.664849,0.120337,,,
1995/7/16 0:00,,,,0.666445,0.120337,,,
1995/7/17 0:00,,,,0.669478,0.120337,,,
1995/7/18 0:00,,,,0.674536,0.120337,,,0.5597
1995/7/19 0:00,,,,0.673854,0.120337,,,0.5593
1995/7/20 0:00,,,,0.670691,0.120337,,,0.5615
1995/7/21 0:00,,,,0.671006,0.120793,,,0.5595
1995/7/22 0:00,,,,0.672948,0.120788,,,0.5539
1995/7/23 0:00,,,,0.669792,0.120337,0.007565,,0.5513
1995/7/24 0:00,,,,0.668673,0.120337,0.007573,,0.553
1995/7/25 0:00,,,,0.666445,0.120337,0.007555,,0.5555
1995/7/26 0:00,,,,0.671908,0.120804,,0.631313,0.5552
1995/7/27 0:00,,,,0.671366,0.120337,,0.632511,0.5535
1995/7/28 0:00,,,,0.674082,0.120337,,0.630915,0.5515
1995/7/29 0:00,,,,0.678656,0.120337,,0.619579,0.545
1995/7/30 0:00,,,,0.680133,0.120337,,,0.5437
1995/7/31 0:00,,,,0.675904,0.120337,,,0.5448
1995/8/1 0:00,,,,0.672948,,,,0.541
1995/8/2 0:00,,,,0.675447,,,,
1995/8/3 0:00,,,,0.675265,,,,
1995/8/4 0:00,,,,0.673854,0.120337,,,
1995/8/5 0:00,,,,0.672088,0.120337,,,
1995/8/6 0:00,,,,0.672043,0.120337,,,
1995/8/7 0:00,,,,0.674536,0.120337,,0.604961,
1995/8/8 0:00,,,,0.677599,0.120337,,0.606061,
1995/8/9 0:00,,,,0.682827,0.120337,,0.610874,
1995/8/10 0:00,,,,0.682594,,,0.610501,0.5355
1995/8/11 0:00,0.6225,,,0.680272,,0.007279,,0.5335
1995/8/12 0:00,0.6215,,,,,0.00728,,0.533
1995/8/13 0:00,0.6219,,,,,0.007199,,0.5325
1995/8/14 0:00,0.626,,,,,0.00722,,0.5358
1995/8/15 0:00,0.615,,,,,0.007165,,0.528
1995/8/16 0:00,0.6145,,,,,0.007196,,0.5235
1995/8/17 0:00,0.6115,,0.688231,,,0.007229,,0.5245
1995/8/18 0:00,0.611,,0.686907,,,0.007225,,0.5245
1995/8/19 0:00,0.6005,,0.685589,,,0.00716,,0.513
1995/8/20 0:00,0.5995,,0.685307,,,0.007113,,0.509
1995/8/21 0:00,0.5955,,0.684838,,,0.00713,,0.508
1995/8/22 0:00,0.587,,0.68171,,,0.007066,,0.496
1995/8/23 0:00,0.5867,,0.680226,,,0.006981,,0.4973
1995/8/24 0:00,0.5925,,0.680967,,,0.006927,,
1995/8/25 0:00,0.5894,,0.678426,,,0.00683,,
1995/8/26 0:00,0.5925,1.6525,0.679902,,,0.006942,,
1995/8/27 0:00,0.6081,1.662,0.683293,,,0.007263,,
1995/8/28 0:00,0.6067,1.6705,0.680735,,,0.007267,,
1995/8/29 0:00,0.627,1.6735,0.680504,,,0.007452,,
1995/8/30 0:00,0.611,1.672,0.679671,0.668003,,0.007252,,
1995/8/31 0:00,0.6078,1.6641,0.680365,0.66379,,0.007188,,
1995/9/1 0:00,0.6074,1.6683,0.680272,0.66313,,0.007105,,
1995/9/2 0:00,0.6054,1.6722,0.681756,0.662076,,0.007059,,
1995/9/3 0:00,0.603,,,0.655523,,0.007005,,
1995/9/4 0:00,0.6075,,,0.654664,,0.007046,,
1995/9/5 0:00,0.6208,,,0.660066,,0.007231,,
1995/9/6 0:00,0.619,,,0.654236,,0.007212,,
1995/9/7 0:00,0.6115,,,0.651254,,0.00707,,
1995/9/8 0:00,0.6185,,,,,0.007176,,
1995/9/9 0:00,0.6165,,,,,0.007134,,
1995/9/10 0:00,0.6195,,,,,0.007206,,
1995/9/11 0:00,0.6165,,,,,0.007163,,
1995/9/12 0:00,0.6125,,,,,0.007077,,
1995/9/13 0:00,0.614,,,,,0.00709,,
1995/9/14 0:00,0.6165,,,,,0.007093,,
1995/9/15 0:00,0.6245,,,,,0.007151,,
1995/9/16 0:00,0.6234,,,,,0.007109,,
1995/9/17 0:00,0.629,,,,,0.00713,,
1995/9/18 0:00,0.6267,,,,,0.007163,,
1995/9/19 0:00,0.6301,,,,,0.007202,,
1995/9/20 0:00,0.6263,,,,,0.007123,,0.5251
1995/9/21 0:00,0.6211,1.642,,,,0.007087,,0.5206
1995/9/22 0:00,0.6168,1.6474,,,,0.007065,,0.517
1995/9/23 0:00,0.6196,1.6594,,,,0.007096,,0.5195
1995/9/24 0:00,0.609,1.6565,,,,0.00703,,0.511
1995/9/25 0:00,0.6115,1.6485,,,,0.007055,,0.5138
1995/9/26 0:00,0.6105,1.644,,0.672495,,0.00702,,0.5135
1995/9/27 0:00,0.6145,1.6415,,0.672495,,0.007017,,0.5173
1995/9/28 0:00,0.607,1.6349,,0.670466,,0.006913,,0.5115
1995/9/29 0:00,0.6035,1.6245,,,,0.006859,,
1995/9/30 0:00,,1.633,,,0.120337,0.006904,,
1995/10/1 0:00,,1.636,,,0.120337,0.006926,,
1995/10/2 0:00,,1.6332,,,0.120337,0.006916,,
1995/10/3 0:00,,1.629,,,0.120337,0.006835,,0.509
1995/10/4 0:00,,1.6328,,,0.120337,,,0.5069
1995/10/5 0:00,,1.6295,,,0.120337,,,0.5013
1995/10/6 0:00,,1.629,,,0.120337,,,0.5027
1995/10/7 0:00,0.5975,1.6265,,,0.120337,,,0.5038
1995/10/8 0:00,0.594,1.6184,,,0.120337,,,0.5038
1995/10/9 0:00,0.5925,1.6162,,,0.120337,,,
1995/10/10 0:00,0.5938,1.6162,,,0.120337,,,
1995/10/11 0:00,0.594,1.6227,,,0.120337,,,
1995/10/12 0:00,0.5897,1.6275,0.653381,,0.120337,,,
1995/10/13 0:00,0.583,1.6363,0.648508,,0.120337,,,
1995/10/14 0:00,0.5792,1.641,0.645453,,0.120337,,,
1995/10/15 0:00,0.576,1.6395,0.64487,,0.120337,,,
1995/10/16 0:00,0.5682,1.6385,0.639795,,0.120337,,0.563698,
1995/10/17 0:00,,1.6405,0.634115,,0.120337,,0.565291,0.4838
1995/10/18 0:00,,1.672,0.637267,,,,0.56338,0.4928
1995/10/19 0:00,,1.676,0.635122,,,,0.56338,0.495
1995/10/20 0:00,,1.674,0.643708,,,,0.581734,0.5073
1995/10/21 0:00,,1.6686,0.649984,,,,0.574053,0.5035
1995/10/22 0:00,,1.6762,0.649562,0.704573,,,0.569476,0.5005
1995/10/23 0:00,,1.672,0.655093,0.701656,,,0.571102,
1995/10/24 0:00,,1.6581,0.655179,0.708065,,,0.579374,
1995/10/25 0:00,,1.662,0.657462,0.705965,,,0.573888,
1995/10/26 0:00,0.5966,1.6816,0.660284,0.719166,,,0.578035,
1995/10/27 0:00,0.5929,1.6775,0.659457,0.711896,,,0.577201,
1995/10/28 0:00,0.5945,1.6742,0.665779,0.717103,,,0.579542,
1995/10/29 0:00,0.5935,1.6758,0.664982,0.716589,,,0.579206,
1995/10/30 0:00,0.5937,1.684,0.655523,0.722022,,,0.580046,
1995/10/31 0:00,0.5875,1.6835,0.653808,0.719424,,,0.580383,
1995/11/1 0:00,0.5835,1.6845,0.655008,0.724375,,,0.576369,
1995/11/2 0:00,0.5855,1.6837,0.653808,0.719683,,,0.577034,
1995/11/3 0:00,0.5781,1.6798,0.65445,0.716589,,,0.578035,
1995/11/4 0:00,,1.6945,0.661376,0.720461,,,0.583942,
1995/11/5 0:00,,1.7023,0.661026,0.724375,,,0.591366,
1995/11/6 0:00,,1.704,0.661989,0.719424,,,0.58997,
1995/11/7 0:00,,1.7068,0.666134,0.719683,,,0.596837,
1995/11/8 0:00,,1.6995,0.655222,0.724218,,,0.592347,
1995/11/9 0:00,,1.7045,0.650872,0.733138,,,0.591611,
1995/11/10 0:00,,1.7026,0.644953,0.739481,,,0.592768,
1995/11/11 0:00,,1.6901,0.642261,0.74239,,,0.595593,
1995/11/12 0:00,,1.6833,0.64433,0.743937,,,0.595948,
1995/11/13 0:00,,1.6968,0.654108,0.758725,0.120805,,0.605144,
1995/11/14 0:00,,1.7222,0.647878,0.773096,0.120806,,0.607533,
1995/11/15 0:00,,1.703,0.646831,0.755858,0.120806,,0.607533,
1995/11/16 0:00,,1.7015,0.645786,0.752672,0.120808,,0.612933,
1995/11/17 0:00,,1.7055,0.646621,0.750469,0.120806,,0.619579,
1995/11/18 0:00,,1.7028,0.646705,0.755858,0.120805,,0.619195,
1995/11/19 0:00,,1.703,0.648088,0.760572,0.120808,,0.617475,
1995/11/20 0:00,,1.6995,0.645578,0.755572,0.120805,,0.617475,
1995/11/21 0:00,,,0.649773,0.742832,0.120804,,0.614817,
1995/11/22 0:00,,,0.643087,0.74184,0.120805,,0.618812,
1995/11/23 0:00,,,,0.74499,0.120799,,0.616903,
1995/11/24 0:00,,,,,0.120805,,0.616143,
1995/11/25 0:00,,,,,0.120806,,0.614817,
1995/11/26 0:00,,,,,0.120808,,0.613346,
1995/11/27 0:00,,,,,0.120805,,0.615764,
1995/11/28 0:00,0.6231,,,,0.120808,,0.616523,
1995/11/29 0:00,0.625,,,,0.120805,,0.614628,
1995/11/30 0:00,0.6252,,,,0.120806,,,
1995/12/1 0:00,0.6254,,,,0.120802,,,
1995/12/2 0:00,0.6286,1.6588,,,0.120805,,,
1995/12/3 0:00,0.632,1.663,,,0.120806,,,
1995/12/4 0:00,0.634,1.658,,,0.120804,,,
1995/12/5 0:00,,,,,0.120806,0.008198,,
1995/12/6 0:00,,,,,0.120808,0.008138,,
1995/12/7 0:00,,,,,0.120809,0.008145,,
1995/12/8 0:00,,,,,0.120802,0.008151,,
1995/12/9 0:00,,,,,0.120805,0.008354,,
1995/12/10 0:00,,,,,0.120805,0.008244,,
1995/12/11 0:00,,,,,0.120804,0.008235,,
1995/12/12 0:00,,,,,0.120804,0.008358,,
1995/12/13 0:00,,,,,0.120806,0.008311,,
1995/12/14 0:00,,,,,0.120806,0.008269,,
1995/12/15 0:00,,,,,0.120805,0.008275,,
1995/12/16 0:00,,,,,0.120806,0.00821,,
1995/12/17 0:00,,,,,0.120799,0.008114,0.606244,
1995/12/18 0:00,,,0.656383,,,0.008116,0.606061,
1995/12/19 0:00,,,0.652316,,,,0.607718,
1995/12/20 0:00,,,0.650703,,,,0.607165,
1995/12/21 0:00,,,0.651975,,,,0.607533,
1995/12/22 0:00,,,0.651466,,,,0.602954,
1995/12/23 0:00,,,0.650449,,,,0.602954,
1995/12/24 0:00,,,0.647794,,,,0.603318,
1995/12/25 0:00,,,0.647878,,,,,
1995/12/26 0:00,,,0.648761,,,,,
1995/12/27 0:00,,,0.648424,0.752162,,,,
1995/12/28 0:00,,,0.64914,0.749738,,,,
1995/12/29 0:00,,,0.648508,0.745434,,,,
1995/12/30 0:00,,,0.649773,0.743992,0.120805,,,
1995/12/31 0:00,,,0.648424,0.741455,0.120806,,,
1996/1/1 0:00,,,0.647333,0.74173,0.120806,,,
1996/1/2 0:00,,,0.645411,0.733676,0.120804,,,
1996/1/3 0:00,,,0.643915,0.732332,0.120799,,,
1996/1/4 0:00,,,0.644496,0.733676,0.120801,,,
1996/1/5 0:00,,,0.644538,0.726744,0.120795,,,
1996/1/6 0:00,,,0.644122,0.728863,0.120799,,,
1996/1/7 0:00,,,0.64433,0.733676,0.120793,,,
1996/1/8 0:00,,,,0.724375,0.120792,,,
1996/1/9 0:00,,,,0.728067,0.120789,,,
1996/1/10 0:00,,,,0.732123,0.120803,,,
1996/1/11 0:00,,,,,0.120798,,,
1996/1/12 0:00,,,,,0.120746,0.00887,,
1996/1/13 0:00,,1.649213,,,0.120783,0.008961,,
1996/1/14 0:00,,1.642054,,,0.120756,0.008967,,
1996/1/15 0:00,,1.637376,,,0.120823,0.009182,,
1996/1/16 0:00,,1.631878,,,0.120805,0.008917,,
1996/1/17 0:00,,1.650364,,,0.120838,0.008817,,
1996/1/18 0:00,,1.652755,,,0.120822,0.008827,,
1996/1/19 0:00,,1.651038,,,0.120768,0.008757,,0.540687
1996/1/20 0:00,,1.652671,,,0.120807,0.008737,,0.537895
1996/1/21 0:00,,1.654142,,,0.120825,0.008795,,0.536803
1996/1/22 0:00,0.640028,1.647475,,0.719496,0.120816,0.008817,,0.540631
1996/1/23 0:00,0.639895,1.652134,,,0.120828,0.008791,,0.542473
1996/1/24 0:00,0.635181,,0.658585,,0.120857,0.008722,,0.537004
1996/1/25 0:00,0.631676,,0.66035,,0.120843,0.008793,,0.534128
1996/1/26 0:00,0.630414,,0.658226,,0.120819,0.00877,,0.536293
1996/1/27 0:00,0.627282,,0.657526,,0.120823,,,0.535831
1996/1/28 0:00,0.625712,,0.655308,,0.120749,,,0.53447
1996/1/29 0:00,0.629716,,0.662996,,0.120816,,,
1996/1/30 0:00,0.633323,,0.663419,0.702993,0.120766,,,
1996/1/31 0:00,0.639557,,0.660914,0.708354,0.120822,,,
1996/2/1 0:00,0.641029,,0.660962,0.70704,0.120763,,,
1996/2/2 0:00,0.649468,,0.670105,0.706348,,,,
1996/2/3 0:00,0.651704,,0.672604,0.705339,,,,
1996/2/4 0:00,0.652847,,0.672089,0.705999,,,,
1996/2/5 0:00,0.646998,,0.669502,0.705405,,,,
1996/2/6 0:00,0.645543,,0.669501,0.710028,,,,
1996/2/7 0:00,0.649558,,0.671592,,,,,
1996/2/8 0:00,0.646131,,,,,,,
1996/2/9 0:00,0.645934,,,,,,,
1996/2/10 0:00,0.63854,,,,,,,
1996/2/11 0:00,0.633196,,,,,,,
1996/2/12 0:00,,,,,,,,
1996/2/13 0:00,,,,,,,,
1996/2/14 0:00,,,,,,,,
1996/2/15 0:00,,,,,,,,
1996/2/16 0:00,,,,,,,,
1996/2/17 0:00,0.627032,,,,,,,
1996/2/18 0:00,0.621313,,0.663527,,,0.00843,,
1996/2/19 0:00,0.618524,,0.656708,,,0.008349,,
1996/2/20 0:00,0.620168,,0.657566,,,0.008305,,
1996/2/21 0:00,0.623145,,0.654944,,0.120801,0.008221,,
1996/2/22 0:00,0.624118,,0.6555,,0.120821,0.008096,,
1996/2/23 0:00,0.627709,,0.659283,,0.120804,0.008159,0.578402,
1996/2/24 0:00,0.630994,,0.659914,,0.12083,0.008215,0.57864,
